time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-12-20T23:52:30.820Z,35.7905,-96.98566667,7.09,1.29,ml,47,48,0.1790648614,0.19,ok,ok2021ywtv,2021-12-21T16:23:22.593Z,"3 km SE of Carney, Oklahoma",earthquake,,0.5,0.18,5,reviewed,ok,ok
2021-12-20T23:49:19.640Z,19.2081661224365,-155.477172851562,35.7799987792969,2.05999994,md,34,88,,0.159999996,hv,hv72841392,2021-12-20T23:52:34.390Z,"0 km NNE of Pāhala, Hawaii",earthquake,0.61,0.889999986,1.75999999,14,automatic,hv,hv
2021-12-20T23:40:29.530Z,40.5055,-124.296,18.36,2.98,ml,29,150,0.007966,0.1,nc,nc73666641,2021-12-21T11:44:10.983Z,"8km SSW of Ferndale, CA",earthquake,0.42,0.24,0.267,19,reviewed,nc,nc
2021-12-20T23:40:16.760Z,40.5031667,-124.3005,18.31,1.68,md,17,155,0.03944,0.08,nc,nc73666701,2021-12-22T07:54:10.961Z,"9km SSW of Ferndale, CA",earthquake,0.55,0.45,0.05,5,reviewed,nc,nc
2021-12-20T23:39:36.010Z,33.069,-116.4325,14.89,1.21,ml,46,64,0.009561,0.18,ci,ci40132464,2021-12-21T19:20:39.400Z,"16km E of Julian, CA",earthquake,0.2,0.3,0.154,19,reviewed,ci,ci
2021-12-20T23:38:04.720Z,60.2752,-150.9674,35.1,1.9,ml,,,,0.72,ak,ak021g9u5zb6,2021-12-20T23:47:38.916Z,"18 km ESE of Kasilof, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-12-20T23:33:22.610Z,44.3531667,-115.1585,5.73,1.53,ml,5,129,0.948,0.19,mb,mb80534109,2021-12-21T00:07:31.350Z,"23 km NW of Stanley, Idaho",earthquake,0.76,5.17,0.075,6,reviewed,mb,mb
2021-12-20T23:30:38.070Z,37.6075,-118.8075,3.01,0.47,md,7,229,0.02447,0.04,nc,nc73666636,2021-12-20T23:56:12.200Z,"12km WNW of Toms Place, CA",earthquake,0.43,0.43,0.326,7,reviewed,nc,nc
2021-12-20T23:27:59.740Z,40.4506667,-124.3111667,23.23,1.76,md,15,201,0.03197,0.07,nc,nc73666631,2021-12-22T07:02:12.228Z,"14km N of Petrolia, CA",earthquake,0.68,0.35,0.088,6,reviewed,nc,nc
2021-12-20T23:25:14.850Z,40.4445,-124.2925034,22.16,2.76,md,14,136,0.04627,0.06,nc,nc73666621,2021-12-21T07:26:11.617Z,"13km N of Petrolia, CA",earthquake,1.79,0.51,0.12,10,automatic,nc,nc
2021-12-20T23:21:38.870Z,44.0746667,-114.9951667,12.37,1.8,ml,7,111,0.663,0.22,mb,mb80534094,2021-12-21T00:02:52.410Z,"16 km SSW of Stanley, Idaho",earthquake,0.69,2.24,0.246,8,reviewed,mb,mb
2021-12-20T23:21:36.680Z,40.4944992,-124.3271637,19.06,2.13,md,7,307,0.1754,0.06,nc,nc73666616,2021-12-20T23:33:13.084Z,"10km SSW of Ferndale, CA",earthquake,3.31,0.7,0.06,4,automatic,nc,nc
2021-12-20T23:18:42.360Z,40.3790016,-124.2519989,22.93,1.93,md,9,225,0.06209,0.06,nc,nc73666611,2021-12-20T23:33:14.361Z,"7km NNE of Petrolia, CA",earthquake,1.94,1.14,0.18,4,automatic,nc,nc
2021-12-20T23:17:00.410Z,40.3253333,-124.0473333,30.6,1.87,md,17,50,0.04983,0.06,nc,nc73666606,2021-12-23T00:36:11.177Z,"20km SSE of Rio Dell, CA",earthquake,0.37,0.55,0.086,7,reviewed,nc,nc
2021-12-20T23:12:43.010Z,40.2736664,-124.5830002,16.29,2.45,md,12,282,0.2335,0.09,nc,nc73666601,2021-12-20T23:33:16.040Z,"26km WSW of Petrolia, CA",earthquake,2.41,0.73,0.04,4,automatic,nc,nc
2021-12-20T23:11:42.410Z,40.3703346,-124.2610016,22.98,2.03,md,9,225,0.05149,0.05,nc,nc73666596,2021-12-20T23:18:11.959Z,"5km NNE of Petrolia, CA",earthquake,1.83,1.06,0.41,3,automatic,nc,nc
2021-12-20T23:06:20.460Z,17.9448,-66.8445,13,3.02,md,25,178,0.0461,0.25,pr,pr2021354007,2021-12-21T05:08:19.040Z,"6 km SE of Maria Antonia, Puerto Rico",earthquake,0.61,0.4,0.19,19,reviewed,pr,pr
2021-12-20T23:03:32.772Z,60.2189,-154.4391,49.6,1.5,ml,,,,0.7,ak,ak021g9tyjel,2021-12-21T00:11:12.275Z,"7 km WNW of Port Alsworth, Alaska",earthquake,,35.9,,,reviewed,ak,ak
2021-12-20T22:57:54.960Z,40.4656667,-124.4793333,27.04,2.62,md,25,254,0.1087,0.11,nc,nc73666586,2021-12-22T21:22:11.321Z,"22km SW of Ferndale, CA",earthquake,0.46,0.53,0.249,23,reviewed,nc,nc
2021-12-20T22:57:32.660Z,38.7929993,-122.7828369,1.19,0.9,md,14,97,0.003975,0.03,nc,nc73666576,2021-12-20T23:14:11.209Z,"3km NW of The Geysers, CA",earthquake,0.26,0.47,0.4,3,automatic,nc,nc
2021-12-20T22:54:20.789Z,35.79,-96.98583333,7.5,1.46,ml,53,48,0.1790648614,0.18,ok,ok2021ywrx,2021-12-21T15:02:45.856Z,"3 km SE of Carney, Oklahoma",earthquake,,0.5,0.24,9,reviewed,ok,ok
2021-12-20T22:53:06.441Z,62.2027,-152.2048,0,1.7,ml,,,,1.2,ak,ak021g9tnrmd,2021-12-20T22:56:32.694Z,"48 km WNW of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-12-20T22:51:05.610Z,40.2738342,-124.7686691,0.32,2.92,md,8,293,0.3736,0.1,nc,nc73666571,2021-12-21T06:54:10.799Z,"41km W of Petrolia, CA",earthquake,4.27,5.34,0.08,4,automatic,nc,nc
2021-12-20T22:45:26.620Z,40.3068352,-124.765831,12.25,2.9,md,17,241,0.3685,0.1,nc,nc73666561,2021-12-21T06:38:10.467Z,"41km W of Petrolia, CA",earthquake,1.81,1.9,0.21,5,automatic,nc,nc
2021-12-20T22:44:55.470Z,35.6363333,-117.5536667,9.94,1.01,ml,24,83,0.08904,0.15,ci,ci40132432,2021-12-21T19:06:54.519Z,"11km E of Ridgecrest, CA",earthquake,0.2,0.49,0.117,9,reviewed,ci,ci
2021-12-20T22:43:48.057Z,22.354,143.7415,161.19,4.4,mb,,124,14.932,0.89,us,us6000ge0h,2021-12-21T00:19:34.040Z,"Volcano Islands, Japan region",earthquake,12.6,8.3,0.078,48,reviewed,us,us
2021-12-20T22:43:14.800Z,19.1790008544922,-155.455169677734,37.2099990844727,2.29999995,md,37,126,,0.129999995,hv,hv72841322,2021-12-20T22:46:35.470Z,"3 km SE of Pāhala, Hawaii",earthquake,0.62,0.879999995,1.30999994,20,automatic,hv,hv
2021-12-20T22:39:58.640Z,40.3498344,-124.4941635,11.63,2.09,md,6,310,0.1628,0.22,nc,nc73666556,2021-12-20T22:43:24.983Z,"18km W of Petrolia, CA",earthquake,15.89,3.78,0.14,4,automatic,nc,nc
2021-12-20T22:33:31.300Z,40.2945,-123.7671667,25.94,2.32,md,28,38,0.0697,0.09,nc,nc73666551,2021-12-23T20:04:10.833Z,"20km NNE of Redway, CA",earthquake,0.27,0.51,0.138,22,reviewed,nc,nc
2021-12-20T22:27:04.320Z,40.4691667,-124.2536667,24.14,1.96,md,12,95,0.06426,0.12,nc,nc73666546,2021-12-24T03:10:11.045Z,"12km S of Ferndale, CA",earthquake,0.8,1.07,0.075,4,reviewed,nc,nc
2021-12-20T22:27:03.730Z,33.8183333,-117.4871667,2.63,1.34,ml,51,42,0.03512,0.19,ci,ci40132424,2021-12-21T18:56:26.160Z,"7km SSE of Home Gardens, CA",earthquake,0.18,0.24,0.172,12,reviewed,ci,ci
2021-12-20T22:19:15.330Z,40.3886667,-124.263,23.04,2.29,md,14,133,0.06858,0.07,nc,nc73666541,2021-12-22T10:45:10.991Z,"7km NNE of Petrolia, CA",earthquake,1.06,0.61,0.193,7,reviewed,nc,nc
2021-12-20T22:17:55.160Z,17.9325,-66.9101,11,2.44,md,10,218,0.0526,0.13,pr,pr2021354006,2021-12-20T22:27:56.400Z,"4 km S of Guánica, Puerto Rico",earthquake,0.64,0.47,0.14,8,reviewed,pr,pr
2021-12-20T22:10:14.650Z,40.390667,-124.1971664,21.32,2.24,md,9,241,0.06408,0.05,nc,nc73666531,2021-12-23T17:23:13.918Z,"10km NE of Petrolia, CA",earthquake,2.33,1.89,0.32,4,automatic,nc,nc
2021-12-20T22:09:16.980Z,40.3448334,-124.2811661,22.74,2.23,md,9,232,0.02296,0.08,nc,nc73666526,2021-12-20T22:16:21.121Z,"2km N of Petrolia, CA",earthquake,2.13,1.2,0.15,4,automatic,nc,nc
2021-12-20T22:06:39.700Z,40.3575,-124.262,27.79,1.95,md,15,177,0.03937,0.08,nc,nc73666521,2021-12-22T08:04:10.662Z,"4km NNE of Petrolia, CA",earthquake,0.94,1.32,0.151,7,reviewed,nc,nc
2021-12-20T21:53:46.470Z,40.3585,-124.2258333,26.93,3.93,mw,37,92,,0.16,nc,nc73666511,2021-12-21T18:48:10.894Z,"6km NE of Petrolia, CA",earthquake,0.36,0.43,,2,reviewed,nc,nc
2021-12-20T21:53:11.930Z,38.8181648,-122.7965012,2.65,0.84,md,8,77,0.01022,0.01,nc,nc73666501,2021-12-20T22:16:11.479Z,"6km NW of The Geysers, CA",earthquake,0.69,1.93,,1,automatic,nc,nc
2021-12-20T21:53:11.880Z,38.8168333,-122.7958333,2.87,0.24,md,26,35,0.008862,0.03,nc,nc73666516,2021-12-21T04:16:12.019Z,"6km NW of The Geysers, CA",earthquake,0.17,0.37,0.281,4,reviewed,nc,nc
2021-12-20T21:52:53.240Z,40.4746667,-124.4248333,25.08,3.25,ml,31,222,0.06664,0.14,nc,nc73666506,2021-12-22T21:07:11.230Z,"18km SW of Ferndale, CA",earthquake,0.87,0.45,0.219,26,reviewed,nc,nc
2021-12-20T21:52:03.260Z,40.4928322,-124.3184967,19.95,1.85,md,8,291,0.1687,0.05,nc,nc73666491,2021-12-20T22:06:10.834Z,"10km SSW of Ferndale, CA",earthquake,3.83,0.81,,1,automatic,nc,nc
2021-12-20T21:51:44.119Z,34.76683333,-97.55133333,6.32,2.25,ml,84,51,0.1376729839,0.32,ok,ok2021ywpw,2021-12-21T15:25:20.253Z,"7 km SE of Erin Springs, Oklahoma",earthquake,,0.6,0.17,18,reviewed,ok,ok
2021-12-20T21:50:57.660Z,40.482,-124.316,20.65,2.42,md,27,127,0.0176,0.07,nc,nc73666496,2021-12-22T03:37:21.376Z,"11km SSW of Ferndale, CA",earthquake,0.37,0.21,0.138,15,reviewed,nc,nc
2021-12-20T21:43:06.660Z,40.4201667,-124.2356667,27.63,2.43,md,19,154,0.08778,0.09,nc,nc73666486,2021-12-22T07:43:12.141Z,"11km NNE of Petrolia, CA",earthquake,0.49,0.96,0.195,12,reviewed,nc,nc
2021-12-20T21:42:21.490Z,40.4521667,-124.32,22.44,2.42,md,24,144,0.02691,0.08,nc,nc73666481,2021-12-21T04:56:11.275Z,"14km NNW of Petrolia, CA",earthquake,0.61,0.45,0.135,11,reviewed,nc,nc
2021-12-20T21:32:07.880Z,61.3739,-146.8417,11.7,2.3,ml,,,,0.85,ak,ak021g9sxu22,2021-12-20T21:38:14.495Z,"37 km NW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-12-20T21:31:39.020Z,40.4138333,-124.2385,22.54,3.18,ml,31,97,0.08996,0.11,nc,nc73666476,2021-12-21T07:10:17.881Z,"11km NNE of Petrolia, CA",earthquake,0.47,0.42,0.111,10,reviewed,nc,nc
2021-12-20T21:31:08.800Z,40.341,-124.2443333,21.17,2.02,md,15,94,0.03598,0.08,nc,nc73666471,2021-12-20T23:44:11.511Z,"4km ENE of Petrolia, CA",earthquake,0.9,0.88,0.071,6,reviewed,nc,nc
2021-12-20T21:29:59.970Z,40.4723333,-124.2968333,24.96,2.59,md,26,100,0.03118,0.09,nc,nc73666466,2021-12-21T00:12:12.006Z,"12km SSW of Ferndale, CA",earthquake,0.4,0.74,0.102,16,reviewed,nc,nc
2021-12-20T21:27:39.480Z,51.897,-177.215333333333,4.24,0.34,ml,6,202,,0.08,av,av91447966,2021-12-21T20:11:36.050Z,"40 km W of Adak, Alaska",earthquake,0.48,0.81,0.178594246888856,6,reviewed,av,av
2021-12-20T21:24:05.760Z,40.4688333,-124.3761667,26.48,2.66,md,22,220,0.03027,0.09,nc,nc73666461,2021-12-21T09:56:11.061Z,"15km SW of Ferndale, CA",earthquake,0.79,1,0.157,23,reviewed,nc,nc
2021-12-20T21:21:51.860Z,38.8168333,-122.7968333,2.62,1.34,md,44,29,0.008933,0.04,nc,nc73666456,2021-12-21T04:39:12.894Z,"6km NW of The Geysers, CA",earthquake,0.17,0.3,0.156,9,reviewed,nc,nc
2021-12-20T21:21:14.460Z,40.4485,-124.3165,26.62,2.56,md,23,142,0.03142,0.09,nc,nc73666451,2021-12-21T05:20:11.686Z,"14km N of Petrolia, CA",earthquake,0.6,0.88,0.147,16,reviewed,nc,nc
2021-12-20T21:19:57.630Z,40.4636667,-124.3005,24.23,3.28,ml,31,102,,0.12,nc,nc73666446,2021-12-23T00:15:11.293Z,"13km SSW of Ferndale, CA",earthquake,0.44,0.42,0.239,40,reviewed,nc,nc
2021-12-20T21:19:31.190Z,40.4641667,-124.2818333,25.06,2.41,md,20,91,0.04396,0.07,nc,nc73666441,2021-12-22T05:17:11.052Z,"12km S of Ferndale, CA",earthquake,0.61,0.93,0.149,10,reviewed,nc,nc
2021-12-20T21:18:06.710Z,38.8136673,-122.8206635,3.11,0.83,md,18,54,0.008199,0.02,nc,nc73666436,2021-12-20T21:31:11.803Z,"7km NW of The Geysers, CA",earthquake,0.26,0.67,0.46,2,automatic,nc,nc
2021-12-20T21:17:39.980Z,40.5043333,-124.2955,18.54,2.27,md,17,153,0.006761,0.08,nc,nc71126939,2021-12-23T02:50:11.037Z,"8km SSW of Ferndale, CA",earthquake,0.29,0.36,0.202,9,reviewed,nc,nc
2021-12-20T21:17:05.780Z,40.4446667,-124.2555,29.26,2.48,md,21,93,0.06976,0.09,nc,nc71126934,2021-12-23T03:35:12.592Z,"14km N of Petrolia, CA",earthquake,0.35,0.57,0.28,18,reviewed,nc,nc
2021-12-20T21:16:54.480Z,40.386,-124.2666667,24.05,2.54,md,24,137,0.06536,0.13,nc,nc73666431,2021-12-23T02:19:10.830Z,"7km NNE of Petrolia, CA",earthquake,0.38,0.4,0.146,20,reviewed,nc,nc
2021-12-20T21:16:03.160Z,40.46,-124.34,25.92,2.88,ml,28,186,0.01567,0.1,nc,nc73666426,2021-12-21T11:29:11.900Z,"14km SSW of Ferndale, CA",earthquake,0.3,0.47,0.141,19,reviewed,nc,nc
2021-12-20T21:14:39.590Z,38.786499,-122.7448349,1.6,0.37,md,8,109,0.007126,0.01,nc,nc73666421,2021-12-20T21:32:10.415Z,"1km NE of The Geysers, CA",earthquake,0.35,0.51,,1,automatic,nc,nc
2021-12-20T21:13:17.970Z,60.1169,-152.6264,88.5,0.7,ml,,,,0.31,ak,ak021g9sts6e,2021-12-20T21:18:12.056Z,"53 km WNW of Happy Valley, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-12-20T21:12:05.780Z,40.2843333,-124.429,22.33,2.75,md,25,248,0.06623,0.09,nc,nc73666416,2021-12-22T06:02:10.653Z,"13km WSW of Petrolia, CA",earthquake,0.87,0.25,0.103,33,reviewed,nc,nc
2021-12-20T21:10:08.940Z,40.4431667,-124.2491667,28.02,3.12,ml,32,91,0.06444,0.1,nc,nc73666411,2021-12-21T11:14:10.818Z,"14km NNE of Petrolia, CA",earthquake,0.26,0.42,0.22,25,reviewed,nc,nc
2021-12-20T21:09:42.750Z,40.4416667,-124.3001667,23.24,2.18,md,18,128,0.04424,0.08,nc,nc73666406,2021-12-22T03:20:10.423Z,"13km N of Petrolia, CA",earthquake,0.55,0.45,0.241,7,reviewed,nc,nc
2021-12-20T21:08:22.490Z,40.405,-124.2978333,25.35,1.49,md,8,245,0.08358,0.07,nc,nc73666401,2021-12-22T02:50:11.270Z,"9km N of Petrolia, CA",earthquake,0.93,0.97,0.213,3,reviewed,nc,nc
2021-12-20T21:06:51.740Z,35.7581667,-117.5696667,6.25,1.29,ml,21,84,0.06175,0.15,ci,ci40132368,2021-12-20T21:41:48.380Z,"15km W of Searles Valley, CA",earthquake,0.27,0.78,0.177,14,reviewed,ci,ci
2021-12-20T21:06:38.210Z,40.4316667,-124.1348333,26.96,3.02,ml,34,57,0.01801,0.19,nc,nc73666396,2021-12-21T12:00:10.147Z,"8km SSW of Rio Dell, CA",earthquake,0.33,0.56,0.323,19,reviewed,nc,nc
2021-12-20T21:06:34.079Z,60.4854,-152.3909,102.9,1.6,ml,,,,0.59,ak,ak021g9ssbid,2021-12-20T21:14:51.390Z,"60 km WSW of Salamatof, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-12-20T20:58:30.900Z,40.3541667,-124.192,29.85,1.8,md,18,101,0.06464,0.08,nc,nc73666391,2021-12-21T23:14:12.401Z,"8km ENE of Petrolia, CA",earthquake,0.59,0.5,0.061,7,reviewed,nc,nc
2021-12-20T20:57:43.920Z,40.4076667,-124.2745,28.85,2.49,md,16,121,0.08313,0.08,nc,nc73666386,2021-12-22T01:40:10.719Z,"9km N of Petrolia, CA",earthquake,0.53,0.51,0.288,18,reviewed,nc,nc
2021-12-20T20:56:22.920Z,40.3728333,-124.342,27.52,2.98,ml,21,223,0.06728,0.1,nc,nc73666381,2021-12-21T21:13:10.052Z,"7km NW of Petrolia, CA",earthquake,1.06,0.49,0.134,3,reviewed,nc,nc
2021-12-20T20:55:43.240Z,40.425,-124.2931667,25.23,3.07,ml,29,131,0.06079,0.1,nc,nc73666376,2021-12-21T10:28:11.422Z,"11km N of Petrolia, CA",earthquake,0.3,0.43,0.206,23,reviewed,nc,nc
2021-12-20T20:53:30.560Z,40.3463333,-124.2538333,22.35,2.91,md,25,134,0.03368,0.08,nc,nc73666371,2021-12-21T20:13:11.456Z,"4km NE of Petrolia, CA",earthquake,0.33,0.23,0.131,23,reviewed,nc,nc
2021-12-20T20:51:25.650Z,35.0471667,-118.319,-0.82,0.95,ml,18,55,0.0594,0.12,ci,ci40132352,2021-12-21T18:29:10.215Z,"13km W of Mojave, CA",quarry blast,0.31,31.61,0.074,7,reviewed,ci,ci
2021-12-20T20:47:43.920Z,40.3196667,-124.6,17.93,3.28,ml,35,253,0.1993,0.11,nc,nc73666361,2021-12-21T08:42:11.228Z,"27km W of Petrolia, CA",earthquake,0.49,0.38,0.226,42,reviewed,nc,nc
2021-12-20T20:47:26.890Z,33.9471667,-117.0238333,14.99,1.83,ml,80,36,0.04421,0.17,ci,ci40132344,2021-12-21T18:22:12.720Z,"5km WNW of Beaumont, CA",earthquake,0.12,0.24,0.183,25,reviewed,ci,ci
2021-12-20T20:46:24.690Z,40.3841667,-124.2801667,26.07,2.65,md,26,128,0.06221,0.09,nc,nc73666356,2021-12-22T00:53:12.384Z,"7km N of Petrolia, CA",earthquake,0.36,0.41,0.02,16,reviewed,nc,nc
2021-12-20T20:46:01.270Z,40.3538333,-124.2246667,27.52,2.11,md,16,89,0.05559,0.14,nc,nc73666351,2021-12-22T00:39:11.021Z,"6km ENE of Petrolia, CA",earthquake,1.49,1.39,0.168,10,reviewed,nc,nc
2021-12-20T20:42:24.000Z,40.3985,-124.2431667,25.19,2.08,md,14,102,0.08265,0.11,nc,nc73666346,2021-12-22T00:09:12.301Z,"9km NNE of Petrolia, CA",earthquake,0.56,0.41,0.166,7,reviewed,nc,nc
2021-12-20T20:40:27.870Z,40.399,-124.2538333,23.55,2.27,md,14,124,0.08039,0.06,nc,nc73666341,2021-12-21T23:54:10.670Z,"9km NNE of Petrolia, CA",earthquake,0.52,0.42,0.044,6,reviewed,nc,nc
2021-12-20T20:39:40.610Z,40.362,-124.2308333,22.84,1.82,md,15,95,0.05717,0.08,nc,nc73666336,2021-12-21T23:39:11.565Z,"6km NE of Petrolia, CA",earthquake,0.44,0.27,0.14,8,reviewed,nc,nc
2021-12-20T20:37:09.580Z,40.298,-124.4915,20.38,2.48,md,21,262,0.1143,0.09,nc,nc73666321,2021-12-21T23:14:10.401Z,"18km W of Petrolia, CA",earthquake,0.47,0.28,0.127,12,reviewed,nc,nc
2021-12-20T20:36:20.000Z,40.4641667,-124.2273333,25.18,2.56,md,22,83,0.0848,0.08,nc,nc73666316,2021-12-21T22:29:11.538Z,"11km WSW of Rio Dell, CA",earthquake,0.3,0.54,0.197,21,reviewed,nc,nc
2021-12-20T20:35:32.000Z,36.0947,70.9163,88.93,4.4,mb,,75,1.064,0.79,us,us6000gdy8,2021-12-20T21:40:28.040Z,"Hindu Kush region, Afghanistan",earthquake,5.7,6.4,0.073,54,reviewed,us,us
2021-12-20T20:34:52.040Z,40.3696667,-124.3031667,28.18,2.58,md,22,184,0.04978,0.14,nc,nc73666311,2021-12-22T10:30:09.886Z,"5km NNW of Petrolia, CA",earthquake,0.54,0.44,0.175,25,reviewed,nc,nc
2021-12-20T20:30:58.450Z,40.4898333,-124.2178333,23.91,2.79,md,29,82,0.05897,0.11,nc,nc73666306,2021-12-21T22:14:10.450Z,"10km W of Rio Dell, CA",earthquake,0.48,0.6,0.105,24,reviewed,nc,nc
2021-12-20T20:30:29.670Z,40.4528333,-124.3446667,25.95,1.92,md,13,194,0.02336,0.05,nc,nc73666301,2021-12-22T20:50:10.880Z,"15km NNW of Petrolia, CA",earthquake,1.48,0.93,0.158,5,reviewed,nc,nc
2021-12-20T20:29:22.320Z,40.4258333,-124.3193333,26.36,2.78,md,28,188,0.1071,0.13,nc,nc73666296,2021-12-22T10:15:10.786Z,"12km NNW of Petrolia, CA",earthquake,0.34,0.49,0.153,43,reviewed,nc,nc
2021-12-20T20:28:23.500Z,40.4038333,-124.2843333,25.19,2.9,mh,13,129,0.08177,0.08,nc,nc73666291,2021-12-21T18:39:12.326Z,"9km N of Petrolia, CA",earthquake,0.46,0.58,,0,reviewed,nc,nc
2021-12-20T20:27:55.370Z,40.3785,-124.299,26.05,1.77,md,16,143,0.05757,0.11,nc,nc73666286,2021-12-22T20:12:10.661Z,"6km NNW of Petrolia, CA",earthquake,0.53,0.64,0.121,6,reviewed,nc,nc
2021-12-20T20:26:57.290Z,40.4263333,-124.2176667,27.01,2.28,md,20,92,0.07454,0.08,nc,nc73666281,2021-12-21T21:59:10.955Z,"12km SW of Rio Dell, CA",earthquake,0.4,0.44,0.163,11,reviewed,nc,nc
2021-12-20T20:25:56.640Z,33.8506667,-117.4926667,-0.49,1.01,ml,30,65,0.0517,0.2,ci,ci40132312,2021-12-21T17:54:52.046Z,"4km SE of Home Gardens, CA",quarry blast,0.33,31.61,0.139,18,reviewed,ci,ci
2021-12-20T20:25:44.202Z,60.2518,-147.9682,21,1.6,ml,,,,0.53,ak,ak021g9saz7s,2021-12-20T20:29:16.175Z,"20 km N of Chenega, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-12-20T20:25:01.050Z,40.4236667,-124.3,25.31,2.71,md,26,138,0.05921,0.11,nc,nc73666276,2021-12-21T21:42:11.506Z,"11km N of Petrolia, CA",earthquake,0.36,0.51,0.255,19,reviewed,nc,nc
2021-12-20T20:24:11.030Z,40.4936667,-124.2591667,26.03,2.65,md,27,117,0.06241,0.1,nc,nc73666271,2021-12-22T09:59:11.683Z,"9km S of Ferndale, CA",earthquake,0.39,0.58,0.137,25,reviewed,nc,nc
2021-12-20T20:23:59.040Z,40.2693333,-124.3558333,21.42,2.69,md,14,262,0.02161,0.06,nc,nc73666266,2021-12-22T19:48:10.513Z,"9km SW of Petrolia, CA",earthquake,0.7,0.31,0.091,6,reviewed,nc,nc
2021-12-20T20:23:21.043Z,61.2989,-146.8932,21.7,1.7,ml,,,,0.58,ak,ak021g9sai08,2021-12-20T20:27:05.822Z,"34 km WNW of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-12-20T20:23:04.920Z,40.3938333,-124.2831667,25.86,2.59,md,26,130,0.07179,0.12,nc,nc73666261,2021-12-22T09:42:12.296Z,"8km N of Petrolia, CA",earthquake,0.32,0.46,0.14,34,reviewed,nc,nc
2021-12-20T20:21:52.550Z,40.3041667,-124.1748333,28.44,2.47,md,24,52,0.0459,0.11,nc,nc73666256,2021-12-21T13:14:11.096Z,"10km ESE of Petrolia, CA",earthquake,0.35,0.5,0.387,19,reviewed,nc,nc
2021-12-20T20:21:49.799Z,34.77066667,-97.551,6.49,2.52,ml,81,105,0.135873337,0.26,ok,ok2021ywmx,2021-12-21T20:06:37.458Z,"6 km SE of Erin Springs, Oklahoma",earthquake,,0.5,0.22,5,reviewed,ok,ok
2021-12-20T20:21:13.070Z,40.3841667,-124.2725,23.32,1.79,md,14,122,0.06278,0.1,nc,nc71126904,2021-12-22T05:33:12.287Z,"7km N of Petrolia, CA",earthquake,0.52,0.37,0.098,7,reviewed,nc,nc
2021-12-20T20:21:09.798Z,37.3851,-117.1041,0.1,2.6,ml,16,135.18,0.151,0.1534,nn,nn00830255,2021-12-21T02:39:41.025Z,"37 km SSE of Goldfield, Nevada",earthquake,,4.4,0,1,reviewed,nn,nn
2021-12-20T20:20:50.140Z,40.4291667,-124.3111667,24.96,2.17,md,18,147,0.05051,0.06,nc,nc71126914,2021-12-22T08:44:10.194Z,"12km N of Petrolia, CA",earthquake,0.41,0.32,0.262,8,reviewed,nc,nc
2021-12-20T20:20:33.260Z,40.4428333,-124.2138333,27.68,2.27,md,14,85,0.07552,0.09,nc,nc71126909,2021-12-22T08:58:12.282Z,"11km SW of Rio Dell, CA",earthquake,0.44,0.5,0.285,10,reviewed,nc,nc
2021-12-20T20:20:29.050Z,40.3753333,-124.2853333,25.74,2.84,md,7,224,0.05331,0.07,nc,nc71126899,2021-12-22T07:27:11.365Z,"6km N of Petrolia, CA",earthquake,0.81,0.61,0.175,2,reviewed,nc,nc
2021-12-20T20:20:16.640Z,40.3695,-124.3343333,27.81,2.74,md,17,191,0.06096,0.1,nc,nc73666251,2021-12-22T09:14:10.376Z,"6km NW of Petrolia, CA",earthquake,0.68,0.37,0.213,19,reviewed,nc,nc
2021-12-20T20:19:39.100Z,40.4351667,-124.3921667,28.71,2.27,md,19,206,0.1514,0.2,nc,nc71126894,2021-12-22T09:29:11.457Z,"15km NW of Petrolia, CA",earthquake,0.97,0.75,0.173,7,reviewed,nc,nc
2021-12-20T20:19:16.130Z,40.3908333,-124.2798333,24.17,2.2,md,22,127,0.06887,0.09,nc,nc71126879,2021-12-22T05:47:12.428Z,"7km N of Petrolia, CA",earthquake,0.31,0.39,0.308,11,reviewed,nc,nc
2021-12-20T20:18:49.660Z,40.3975,-124.2671667,24.58,2.1,md,21,118,0.07657,0.1,nc,nc71126874,2021-12-22T05:32:11.282Z,"8km N of Petrolia, CA",earthquake,0.4,0.42,0.207,8,reviewed,nc,nc
2021-12-20T20:18:28.880Z,40.4241667,-124.2896667,25.42,2.8,md,28,128,0.06299,0.11,nc,nc73666246,2021-12-22T05:14:19.255Z,"11km N of Petrolia, CA",earthquake,0.29,0.43,0.207,32,reviewed,nc,nc
2021-12-20T20:18:03.240Z,38.8348333,-122.8173333,1.76,1.03,md,37,49,0.01275,0.03,nc,nc73666241,2021-12-22T22:30:54.041Z,"8km W of Cobb, CA",earthquake,0.14,0.21,0.143,5,reviewed,nc,nc
2021-12-20T20:17:49.670Z,40.4,-124.2423333,23.73,2.08,md,11,114,0.08428,0.07,nc,nc71126884,2021-12-23T00:45:10.227Z,"9km NNE of Petrolia, CA",earthquake,0.55,0.45,0.118,4,reviewed,nc,nc
